un;main;0;0.000302054;LLC_MISSES;0.00475894
un;main;0;0.00166717;LLC_MISSES;0.0056495
un;main;0;0.00439736;LLC_MISSES;0.0075809
un;main;0;0.00576245;LLC_MISSES;0.00824882
un;main;0;0.00712757;LLC_MISSES;0.0090392
un;main;0;0.00849267;LLC_MISSES;0.00940099
un;main;0;0.00985778;LLC_MISSES;0.0102804
un;main;0;0.0112229;LLC_MISSES;0.0106533
un;main;0;0.012588;LLC_MISSES;0.0108927
un;main;0;0.0139531;LLC_MISSES;0.0121673
un;main;0;0.0153182;LLC_MISSES;0.0130912
un;main;0;0.0166833;LLC_MISSES;0.0136757
un;main;0;0.0180484;LLC_MISSES;0.0141488
un;main;0;0.0194135;LLC_MISSES;0.014711
un;main;0;0.0207786;LLC_MISSES;0.0164976
un;main;0;0.0221437;LLC_MISSES;0.0170375
un;main;0;0.0235088;LLC_MISSES;0.0173325
un;main;0;0.0248739;LLC_MISSES;0.0175775
un;main;0;0.026239;LLC_MISSES;0.0179838
un;main;0;0.0276041;LLC_MISSES;0.0181786
un;main;0;0.0303343;LLC_MISSES;0.0192973
un;main;0;0.0316994;LLC_MISSES;0.0197705
un;main;0;0.0344296;LLC_MISSES;0.020405
un;main;0;0.0357947;LLC_MISSES;0.0207946
un;main;0;0.0371598;LLC_MISSES;0.0215071
un;main;0;0.0385249;LLC_MISSES;0.0215627
un;main;0;0.03989;LLC_MISSES;0.0217965
un;main;0;0.0412551;LLC_MISSES;0.0236611
un;main;0;0.0426202;LLC_MISSES;0.0238392
un;main;0;0.0439853;LLC_MISSES;0.0242121
un;main;0;0.0453504;LLC_MISSES;0.0244014
un;main;0;0.0467155;LLC_MISSES;0.0245405
un;main;0;0.0480806;LLC_MISSES;0.0248021
un;main;0;0.0494457;LLC_MISSES;0.0248912
un;main;0;0.0508108;LLC_MISSES;0.0251194
un;main;0;0.0521758;LLC_MISSES;0.0270118
un;main;0;0.0535409;LLC_MISSES;0.0285258
un;main;0;0.0562712;LLC_MISSES;0.0327393
un;main;0;0.0576363;LLC_MISSES;0.0352718
un;main;0;0.0603665;LLC_MISSES;0.0401198
un;main;0;0.0617316;LLC_MISSES;0.0404871
un;main;0;0.0630967;LLC_MISSES;0.0407543
un;main;0;0.0644618;LLC_MISSES;0.0411773
un;main;0;0.0658269;LLC_MISSES;0.0421347
