main;0;LLC_MISSES;0.122;0.0673683
main;0;LLC_MISSES;0.123;0.0679927
main;0;LLC_MISSES;0.124;0.0686471
main;0;LLC_MISSES;0.125;0.0693319
main;0;LLC_MISSES;0.126;0.0700482
main;0;LLC_MISSES;0.127;0.0707976
main;0;LLC_MISSES;0.128;0.071582
main;0;LLC_MISSES;0.129;0.0724029
main;0;LLC_MISSES;0.13;0.0732625
main;0;LLC_MISSES;0.131;0.0741658
main;0;LLC_MISSES;0.132;0.0751175
main;0;LLC_MISSES;0.133;0.0761214
main;0;LLC_MISSES;0.134;0.0771819
main;0;LLC_MISSES;0.135;0.0783057
main;0;LLC_MISSES;0.136;0.0794998
main;0;LLC_MISSES;0.137;0.0807695
main;0;LLC_MISSES;0.138;0.0821207
main;0;LLC_MISSES;0.139;0.0835613
main;0;LLC_MISSES;0.14;0.0850994
main;0;LLC_MISSES;0.141;0.0867411
main;0;LLC_MISSES;0.142;0.0884922
main;0;LLC_MISSES;0.143;0.0903574
main;0;LLC_MISSES;0.144;0.0923406
main;0;LLC_MISSES;0.145;0.0944439
main;0;LLC_MISSES;0.146;0.0966688
main;0;LLC_MISSES;0.147;0.0990154
main;0;LLC_MISSES;0.148;0.101483
main;0;LLC_MISSES;0.149;0.104069
main;0;LLC_MISSES;0.15;0.106771
main;0;LLC_MISSES;0.151;0.109582
main;0;LLC_MISSES;0.152;0.112496
main;0;LLC_MISSES;0.153;0.115505
main;0;LLC_MISSES;0.154;0.1186
main;0;LLC_MISSES;0.155;0.121767
main;0;LLC_MISSES;0.156;0.124994
main;0;LLC_MISSES;0.157;0.128263
main;0;LLC_MISSES;0.158;0.131554
main;0;LLC_MISSES;0.159;0.134845
main;0;LLC_MISSES;0.16;0.138114
main;0;LLC_MISSES;0.161;0.141344
main;0;LLC_MISSES;0.162;0.144521
main;0;LLC_MISSES;0.163;0.147632
main;0;LLC_MISSES;0.164;0.150666
main;0;LLC_MISSES;0.165;0.153615
main;0;LLC_MISSES;0.166;0.156475
main;0;LLC_MISSES;0.167;0.15924
main;0;LLC_MISSES;0.168;0.161905
main;0;LLC_MISSES;0.169;0.164468
main;0;LLC_MISSES;0.17;0.166925
main;0;LLC_MISSES;0.171;0.169275
main;0;LLC_MISSES;0.172;0.171517
main;0;LLC_MISSES;0.173;0.173651
main;0;LLC_MISSES;0.174;0.175676
main;0;LLC_MISSES;0.175;0.177594
main;0;LLC_MISSES;0.176;0.179404
main;0;LLC_MISSES;0.177;0.181109
main;0;LLC_MISSES;0.178;0.182711
main;0;LLC_MISSES;0.179;0.184213
main;0;LLC_MISSES;0.18;0.185616
main;0;LLC_MISSES;0.181;0.186923
main;0;LLC_MISSES;0.182;0.188138
main;0;LLC_MISSES;0.183;0.189263
main;0;LLC_MISSES;0.184;0.1903
main;0;LLC_MISSES;0.185;0.191253
main;0;LLC_MISSES;0.186;0.192125
main;0;LLC_MISSES;0.187;0.192922
main;0;LLC_MISSES;0.188;0.193649
main;0;LLC_MISSES;0.189;0.19431
main;0;LLC_MISSES;0.19;0.194907
main;0;LLC_MISSES;0.191;0.195447
main;0;LLC_MISSES;0.192;0.195935
main;0;LLC_MISSES;0.193;0.196373
main;0;LLC_MISSES;0.194;0.196765
main;0;LLC_MISSES;0.195;0.197115
main;0;LLC_MISSES;0.196;0.197429
main;0;LLC_MISSES;0.197;0.197712
main;0;LLC_MISSES;0.198;0.19797
main;0;LLC_MISSES;0.199;0.198205
main;0;LLC_MISSES;0.2;0.198422
main;0;LLC_MISSES;0.201;0.198623
main;0;LLC_MISSES;0.202;0.198811
main;0;LLC_MISSES;0.203;0.198988
main;0;LLC_MISSES;0.204;0.199157
main;0;LLC_MISSES;0.205;0.19932
main;0;LLC_MISSES;0.206;0.19948
main;0;LLC_MISSES;0.207;0.199636
main;0;LLC_MISSES;0.208;0.199792
main;0;LLC_MISSES;0.209;0.199948
main;0;LLC_MISSES;0.21;0.200105
main;0;LLC_MISSES;0.211;0.200265
main;0;LLC_MISSES;0.212;0.200429
main;0;LLC_MISSES;0.213;0.200602
main;0;LLC_MISSES;0.214;0.200787
main;0;LLC_MISSES;0.215;0.200986
main;0;LLC_MISSES;0.216;0.201199
main;0;LLC_MISSES;0.217;0.201432
main;0;LLC_MISSES;0.218;0.201688
main;0;LLC_MISSES;0.219;0.201967
main;0;LLC_MISSES;0.22;0.202271
main;0;LLC_MISSES;0.221;0.202603
main;0;LLC_MISSES;0.222;0.202967
main;0;LLC_MISSES;0.223;0.203364
main;0;LLC_MISSES;0.224;0.203793
main;0;LLC_MISSES;0.225;0.204253
main;0;LLC_MISSES;0.226;0.204746
main;0;LLC_MISSES;0.227;0.205269
main;0;LLC_MISSES;0.228;0.205822
main;0;LLC_MISSES;0.229;0.206404
main;0;LLC_MISSES;0.23;0.207014
main;0;LLC_MISSES;0.231;0.20765
main;0;LLC_MISSES;0.232;0.20831
main;0;LLC_MISSES;0.233;0.208992
main;0;LLC_MISSES;0.234;0.209692
main;0;LLC_MISSES;0.235;0.210408
main;0;LLC_MISSES;0.236;0.211137
main;0;LLC_MISSES;0.237;0.211876
main;0;LLC_MISSES;0.238;0.212623
main;0;LLC_MISSES;0.239;0.21338
main;0;LLC_MISSES;0.24;0.214148
main;0;LLC_MISSES;0.241;0.214929
main;0;LLC_MISSES;0.242;0.215726
main;0;LLC_MISSES;0.243;0.216545
main;0;LLC_MISSES;0.244;0.217389
main;0;LLC_MISSES;0.245;0.218261
main;0;LLC_MISSES;0.246;0.219161
main;0;LLC_MISSES;0.247;0.220097
main;0;LLC_MISSES;0.248;0.22107
main;0;LLC_MISSES;0.249;0.222083
main;0;LLC_MISSES;0.25;0.223134
main;0;LLC_MISSES;0.251;0.224224
main;0;LLC_MISSES;0.252;0.225352
main;0;LLC_MISSES;0.253;0.226516
main;0;LLC_MISSES;0.254;0.227715
main;0;LLC_MISSES;0.255;0.228948
main;0;LLC_MISSES;0.256;0.230211
main;0;LLC_MISSES;0.257;0.231502
main;0;LLC_MISSES;0.258;0.232814
main;0;LLC_MISSES;0.259;0.234144
main;0;LLC_MISSES;0.26;0.235483
main;0;LLC_MISSES;0.261;0.236826
main;0;LLC_MISSES;0.262;0.238163
main;0;LLC_MISSES;0.263;0.239485
main;0;LLC_MISSES;0.264;0.240779
main;0;LLC_MISSES;0.265;0.242033
main;0;LLC_MISSES;0.266;0.243234
main;0;LLC_MISSES;0.267;0.244366
main;0;LLC_MISSES;0.268;0.245416
main;0;LLC_MISSES;0.269;0.24637
main;0;LLC_MISSES;0.27;0.247222
main;0;LLC_MISSES;0.271;0.24797
main;0;LLC_MISSES;0.272;0.248616
main;0;LLC_MISSES;0.273;0.249163
main;0;LLC_MISSES;0.274;0.249618
main;0;LLC_MISSES;0.275;0.249996
main;0;LLC_MISSES;0.276;0.250311
main;0;LLC_MISSES;0.277;0.250577
main;0;LLC_MISSES;0.278;0.250807
main;0;LLC_MISSES;0.279;0.251011
main;0;LLC_MISSES;0.28;0.251201
main;0;LLC_MISSES;0.281;0.251385
main;0;LLC_MISSES;0.282;0.251572
main;0;LLC_MISSES;0.283;0.251769
main;0;LLC_MISSES;0.284;0.251981
main;0;LLC_MISSES;0.285;0.252214
main;0;LLC_MISSES;0.286;0.252471
main;0;LLC_MISSES;0.287;0.252752
main;0;LLC_MISSES;0.288;0.253058
main;0;LLC_MISSES;0.289;0.253384
main;0;LLC_MISSES;0.29;0.253729
main;0;LLC_MISSES;0.291;0.254087
main;0;LLC_MISSES;0.292;0.254452
main;0;LLC_MISSES;0.293;0.254817
main;0;LLC_MISSES;0.294;0.255174
main;0;LLC_MISSES;0.295;0.255519
main;0;LLC_MISSES;0.296;0.255847
main;0;LLC_MISSES;0.297;0.256149
main;0;LLC_MISSES;0.298;0.25642
main;0;LLC_MISSES;0.299;0.256654
main;0;LLC_MISSES;0.3;0.25685
main;0;LLC_MISSES;0.301;0.257017
main;0;LLC_MISSES;0.302;0.257163
main;0;LLC_MISSES;0.303;0.257299
main;0;LLC_MISSES;0.304;0.257435
main;0;LLC_MISSES;0.305;0.25758
main;0;LLC_MISSES;0.306;0.257743
main;0;LLC_MISSES;0.307;0.257929
main;0;LLC_MISSES;0.308;0.258146
main;0;LLC_MISSES;0.309;0.258398
main;0;LLC_MISSES;0.31;0.258691
main;0;LLC_MISSES;0.311;0.259026
main;0;LLC_MISSES;0.312;0.259406
main;0;LLC_MISSES;0.313;0.259829
main;0;LLC_MISSES;0.314;0.260295
main;0;LLC_MISSES;0.315;0.260799
main;0;LLC_MISSES;0.316;0.261338
main;0;LLC_MISSES;0.317;0.261904
main;0;LLC_MISSES;0.318;0.262492
main;0;LLC_MISSES;0.319;0.263092
main;0;LLC_MISSES;0.32;0.263696
main;0;LLC_MISSES;0.321;0.264297
main;0;LLC_MISSES;0.322;0.264888
main;0;LLC_MISSES;0.323;0.265459
main;0;LLC_MISSES;0.324;0.266004
main;0;LLC_MISSES;0.325;0.266514
main;0;LLC_MISSES;0.326;0.266989
main;0;LLC_MISSES;0.327;0.267435
main;0;LLC_MISSES;0.328;0.267859
main;0;LLC_MISSES;0.329;0.26827
main;0;LLC_MISSES;0.33;0.268682
main;0;LLC_MISSES;0.331;0.269114
main;0;LLC_MISSES;0.332;0.269589
main;0;LLC_MISSES;0.333;0.270124
main;0;LLC_MISSES;0.334;0.270738
main;0;LLC_MISSES;0.335;0.271448
main;0;LLC_MISSES;0.336;0.272271
main;0;LLC_MISSES;0.337;0.273219
main;0;LLC_MISSES;0.338;0.274304
main;0;LLC_MISSES;0.339;0.275537
main;0;LLC_MISSES;0.34;0.276924
main;0;LLC_MISSES;0.341;0.278471
main;0;LLC_MISSES;0.342;0.280183
main;0;LLC_MISSES;0.343;0.282059
main;0;LLC_MISSES;0.344;0.284099
main;0;LLC_MISSES;0.345;0.286298
main;0;LLC_MISSES;0.346;0.288651
main;0;LLC_MISSES;0.347;0.29115
main;0;LLC_MISSES;0.348;0.293783
main;0;LLC_MISSES;0.349;0.296535
main;0;LLC_MISSES;0.35;0.299393
main;0;LLC_MISSES;0.351;0.30234
main;0;LLC_MISSES;0.352;0.305359
main;0;LLC_MISSES;0.353;0.308429
main;0;LLC_MISSES;0.354;0.311529
main;0;LLC_MISSES;0.355;0.314634
main;0;LLC_MISSES;0.356;0.317726
main;0;LLC_MISSES;0.357;0.320788
main;0;LLC_MISSES;0.358;0.323807
main;0;LLC_MISSES;0.359;0.326773
main;0;LLC_MISSES;0.36;0.329676
main;0;LLC_MISSES;0.361;0.332509
main;0;LLC_MISSES;0.362;0.335268
main;0;LLC_MISSES;0.363;0.337946
