cl;Cluster_1;0;4.28281e-05;157;11
cl;Cluster_1;0;0.000128724;206;323
cl;Cluster_1;0;0.000207834;206;323
cl;Cluster_1;0;0.00022399;206;323
cl;Cluster_1;0;0.000316488;206;323
cl;Cluster_1;0;0.000317843;206;323
cl;Cluster_1;0;0.000368761;206;323
cl;Cluster_1;0;0.000525689;206;323
cl;Cluster_1;0;0.000611928;206;323
cl;Cluster_1;0;0.000667365;206;323
cl;Cluster_1;0;0.000721212;206;323
cl;Cluster_1;0;0.000817724;206;323
cl;Cluster_1;0;0.000908295;206;323
cl;Cluster_1;0;0.00098578;206;323
cl;Cluster_1;0;0.00100361;206;323
cl;Cluster_1;0;0.00101809;206;323
cl;Cluster_1;0;0.00106593;206;323
cl;Cluster_1;0;0.0011225;206;323
cl;Cluster_1;0;0.00114028;206;323
cl;Cluster_1;0;0.001153;206;323
cl;Cluster_1;0;0.00133965;206;323
cl;Cluster_1;0;0.00136099;206;323
cl;Cluster_1;0;0.00146915;206;323
cl;Cluster_1;0;0.00151349;206;323
cl;Cluster_1;0;0.00156675;206;323
cl;Cluster_1;0;0.00158437;206;323
cl;Cluster_1;0;0.00164297;206;323
cl;Cluster_1;0;0.00183615;206;323
cl;Cluster_1;0;0.00193042;206;323
cl;Cluster_1;0;0.00194504;206;323
cl;Cluster_1;0;0.00197721;206;323
cl;Cluster_1;0;0.00200205;206;323
cl;Cluster_1;0;0.00201699;206;323
cl;Cluster_1;0;0.0020639;206;323
cl;Cluster_1;0;0.00207053;206;323
cl;Cluster_1;0;0.00210471;206;323
cl;Cluster_1;0;0.00212404;206;323
cl;Cluster_1;0;0.00218698;206;323
cl;Cluster_1;0;0.00221978;206;323
cl;Cluster_1;0;0.00228291;206;323
cl;Cluster_1;0;0.00230762;206;323
cl;Cluster_1;0;0.00233006;206;323
cl;Cluster_1;0;0.00239166;206;323
cl;Cluster_1;0;0.00241931;206;323
cl;Cluster_1;0;0.00253787;206;323
cl;Cluster_1;0;0.00257233;206;323
cl;Cluster_1;0;0.00258358;206;323
cl;Cluster_1;0;0.00262326;206;323
cl;Cluster_1;0;0.00264137;206;323
cl;Cluster_1;0;0.00264768;206;323
cl;Cluster_1;0;0.00275405;206;323
cl;Cluster_1;0;0.00277285;206;323
cl;Cluster_1;0;0.00281936;206;323
cl;Cluster_1;0;0.00297842;206;323
cl;Cluster_1;0;0.00304014;206;323
cl;Cluster_1;0;0.00305483;206;323
cl;Cluster_1;0;0.00310067;206;323
cl;Cluster_1;0;0.00312563;206;323
cl;Cluster_1;0;0.00319547;206;323
cl;Cluster_1;0;0.00321253;206;323
cl;Cluster_1;0;0.00322209;206;323
cl;Cluster_1;0;0.00323469;206;323
cl;Cluster_1;0;0.00328812;206;323
cl;Cluster_1;0;0.00329572;206;323
cl;Cluster_1;0;0.00338863;206;323
cl;Cluster_1;0;0.00353328;206;323
cl;Cluster_1;0;0.00391573;206;323
cl;Cluster_1;0;0.00392512;206;323
cl;Cluster_1;0;0.00403613;206;323
cl;Cluster_1;0;0.00404647;206;323
cl;Cluster_1;0;0.00406152;206;323
cl;Cluster_1;0;0.00411041;206;323
cl;Cluster_1;0;0.00415471;206;323
cl;Cluster_1;0;0.00428859;206;323
cl;Cluster_1;0;0.00439506;206;323
cl;Cluster_1;0;0.00443626;206;323
cl;Cluster_1;0;0.00451745;206;323
cl;Cluster_1;0;0.00466039;206;323
cl;Cluster_1;0;0.00473296;206;323
cl;Cluster_1;0;0.00488521;206;323
cl;Cluster_1;0;0.00492598;206;323
cl;Cluster_1;0;0.00501595;206;323
cl;Cluster_1;0;0.00510449;206;323
cl;Cluster_1;0;0.00511775;206;323
cl;Cluster_1;0;0.00534099;206;323
cl;Cluster_1;0;0.00535307;206;323
cl;Cluster_1;0;0.00553085;206;323
cl;Cluster_1;0;0.00558721;206;323
cl;Cluster_1;0;0.00563992;206;323
cl;Cluster_1;0;0.00570384;206;323
cl;Cluster_1;0;0.00594586;206;323
cl;Cluster_1;0;0.00595711;206;323
cl;Cluster_1;0;0.00597216;206;323
cl;Cluster_1;0;0.00612872;206;323
cl;Cluster_1;0;0.00625881;206;323
cl;Cluster_1;0;0.00631605;206;323
cl;Cluster_1;0;0.00633424;206;323
cl;Cluster_1;0;0.00635548;206;323
cl;Cluster_1;0;0.00641732;206;323
cl;Cluster_1;0;0.00643009;206;323
cl;Cluster_1;0;0.00658349;206;323
cl;Cluster_1;0;0.0066268;206;323
cl;Cluster_1;0;0.00699143;206;323
cl;Cluster_1;0;0.00700234;206;323
cl;Cluster_1;0;0.0070801;206;323
cl;Cluster_1;0;0.00717825;206;323
cl;Cluster_1;0;0.00718378;206;323
cl;Cluster_1;0;0.00728502;206;323
cl;Cluster_1;0;0.00744906;206;323
cl;Cluster_1;0;0.0087176;206;323
cl;Cluster_1;0;0.00884275;206;323
cl;Cluster_1;0;0.00905228;206;323
cl;Cluster_1;0;0.00928956;206;323
cl;Cluster_1;0;0.00933148;206;323
cl;Cluster_1;0;0.00937553;206;323
cl;Cluster_1;0;0.00951669;206;323
cl;Cluster_1;0;0.00954386;206;323
cl;Cluster_1;0;0.00955806;206;323
cl;Cluster_1;0;0.00966414;206;323
cl;Cluster_1;0;0.00974387;206;323
cl;Cluster_1;0;0.00990259;206;323
cl;Cluster_1;0;0.00996847;206;323
cl;Cluster_1;0;0.0100176;206;323
cl;Cluster_1;0;0.0100361;206;323
cl;Cluster_1;0;0.0100839;206;323
cl;Cluster_1;0;0.0102285;206;323
cl;Cluster_1;0;0.0102428;206;323
cl;Cluster_1;0;0.0103112;206;323
cl;Cluster_1;0;0.010363;206;323
cl;Cluster_1;0;0.0103883;206;323
cl;Cluster_1;0;0.0104731;206;323
cl;Cluster_1;0;0.0105201;206;323
cl;Cluster_1;0;0.0106048;206;323
cl;Cluster_1;0;0.0106697;206;323
cl;Cluster_1;0;0.0106849;206;323
cl;Cluster_1;0;0.0107327;206;323
cl;Cluster_1;0;0.0107658;206;323
cl;Cluster_1;0;0.0107784;206;323
cl;Cluster_1;0;0.0108796;206;323
cl;Cluster_1;0;0.0108866;206;323
cl;Cluster_1;0;0.0109772;206;323
cl;Cluster_1;0;0.0110053;206;323
cl;Cluster_1;0;0.0110208;206;323
cl;Cluster_1;0;0.0110221;206;323
cl;Cluster_1;0;0.0110982;206;323
cl;Cluster_1;0;0.0111658;206;323
cl;Cluster_1;0;0.0113367;206;323
cl;Cluster_1;0;0.0113483;206;323
cl;Cluster_1;0;0.0113696;206;323
cl;Cluster_1;0;0.0114197;206;323
cl;Cluster_1;0;0.0114215;206;323
cl;Cluster_1;0;0.0114624;206;323
cl;Cluster_1;0;0.011474;206;323
cl;Cluster_1;0;0.0115276;206;323
cl;Cluster_1;0;0.011532;206;323
cl;Cluster_1;0;0.0115462;206;323
cl;Cluster_1;0;0.0115993;206;323
cl;Cluster_1;0;0.0116006;206;323
cl;Cluster_1;0;0.0116245;206;323
cl;Cluster_1;0;0.0116291;206;323
cl;Cluster_1;0;0.0116669;206;323
cl;Cluster_1;0;0.0116721;206;323
cl;Cluster_1;0;0.0117141;206;323
cl;Cluster_1;0;0.0117376;206;323
cl;Cluster_1;0;0.011748;206;323
cl;Cluster_1;0;0.0117532;206;323
cl;Cluster_1;0;0.011778;206;323
cl;Cluster_1;0;0.0118483;206;323
cl;Cluster_1;0;0.0119664;206;323
cl;Cluster_1;0;0.0119722;206;323
cl;Cluster_1;0;0.0120063;206;323
cl;Cluster_1;0;0.0120133;206;323
cl;Cluster_1;0;0.0120297;206;323
cl;Cluster_1;0;0.0120413;206;323
cl;Cluster_1;0;0.0120436;206;323
cl;Cluster_1;0;0.0120487;206;323
cl;Cluster_1;0;0.012064;206;323
cl;Cluster_1;0;0.0120658;206;323
cl;Cluster_1;0;0.0120855;206;323
cl;Cluster_1;0;0.0121834;206;323
cl;Cluster_1;0;0.0122238;206;323
cl;Cluster_1;0;0.0122581;206;323
cl;Cluster_1;0;0.0122593;206;323
cl;Cluster_1;0;0.0122667;206;323
cl;Cluster_1;0;0.0123108;206;323
cl;Cluster_1;0;0.0123126;206;323
cl;Cluster_1;0;0.0123535;206;323
cl;Cluster_1;0;0.0124938;206;323
cl;Cluster_1;0;0.0125935;206;323
cl;Cluster_1;0;0.0126162;206;323
cl;Cluster_1;0;0.0127288;206;323
cl;Cluster_1;0;0.0128247;206;323
cl;Cluster_1;0;0.0128351;206;323
cl;Cluster_1;0;0.0128524;206;323
cl;Cluster_1;0;0.0128584;206;323
cl;Cluster_1;0;0.0129683;206;323
cl;Cluster_1;0;0.0130106;206;323
cl;Cluster_1;0;0.0130413;206;323
cl;Cluster_1;0;0.0131231;206;323
cl;Cluster_1;0;0.0133023;206;323
cl;Cluster_1;0;0.0133085;206;323
cl;Cluster_1;0;0.0133387;206;323
cl;Cluster_1;0;0.0133397;206;323
cl;Cluster_1;0;0.0133519;206;323
cl;Cluster_1;0;0.0135426;206;323
cl;Cluster_1;0;0.0135577;206;323
cl;Cluster_1;0;0.0135775;206;323
cl;Cluster_1;0;0.0136097;206;323
cl;Cluster_1;0;0.0136472;206;323
cl;Cluster_1;0;0.013667;206;323
cl;Cluster_1;0;0.0137288;206;323
cl;Cluster_1;0;0.0137983;206;323
cl;Cluster_1;0;0.0138096;206;323
cl;Cluster_1;0;0.0138458;206;323
cl;Cluster_1;0;0.0139372;206;323
cl;Cluster_1;0;0.0139809;206;323
cl;Cluster_1;0;0.0139932;206;323
cl;Cluster_1;0;0.014082;206;323
cl;Cluster_1;0;0.0141064;206;323
cl;Cluster_1;0;0.0141945;206;323
cl;Cluster_1;0;0.0142148;206;323
cl;Cluster_1;0;0.0142211;206;323
cl;Cluster_1;0;0.0142323;206;323
cl;Cluster_1;0;0.0142327;206;323
cl;Cluster_1;0;0.0142476;206;323
cl;Cluster_1;0;0.0142547;206;323
cl;Cluster_1;0;0.0143419;206;323
cl;Cluster_1;0;0.0143981;206;323
cl;Cluster_1;0;0.0144012;206;323
cl;Cluster_1;0;0.014415;206;323
cl;Cluster_1;0;0.0144256;206;323
cl;Cluster_1;0;0.0144276;206;323
cl;Cluster_1;0;0.014445;206;323
cl;Cluster_1;0;0.0144609;206;323
cl;Cluster_1;0;0.0144655;206;323
cl;Cluster_1;0;0.014607;206;323
cl;Cluster_1;0;0.0146117;206;323
cl;Cluster_1;0;0.0146301;206;323
cl;Cluster_1;0;0.0147254;206;323
cl;Cluster_1;0;0.0147431;206;323
cl;Cluster_1;0;0.0147543;206;323
cl;Cluster_1;0;0.0147803;206;323
cl;Cluster_1;0;0.0148094;206;323
cl;Cluster_1;0;0.0148305;206;323
cl;Cluster_1;0;0.0149185;206;323
cl;Cluster_1;0;0.0150185;206;323
cl;Cluster_1;0;0.0150747;206;323
cl;Cluster_1;0;0.0151501;206;323
cl;Cluster_1;0;0.0151873;206;323
cl;Cluster_1;0;0.015231;206;323
cl;Cluster_1;0;0.0154876;206;323
cl;Cluster_1;0;0.015548;206;323
cl;Cluster_1;0;0.0155566;206;323
cl;Cluster_1;0;0.0156473;206;323
cl;Cluster_1;0;0.0157951;206;323
cl;Cluster_1;0;0.0159497;206;323
cl;Cluster_1;0;0.0159736;206;323
cl;Cluster_1;0;0.0171125;206;323
cl;Cluster_1;0;0.0171688;206;323
cl;Cluster_1;0;0.0172018;206;323
cl;Cluster_1;0;0.0172091;206;323
cl;Cluster_1;0;0.0172566;206;323
cl;Cluster_1;0;0.0176697;206;323
cl;Cluster_1;0;0.017761;206;323
cl;Cluster_1;0;0.0178333;206;323
cl;Cluster_1;0;0.0178341;206;323
